symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,vwap,changeOverTime,changePercent,label,change
SPY,2021-09-01,452.56,453.11,451.545,451.8,439.937042,48580378,48721400,452.3,-0.0016793,-0.16793,"September 01, 21",-0.76
SPY,2021-09-02,453.32,454.05,451.91,453.19,441.290527,40912367,42501000,452.92,-0.0002867731,-0.02867731,"September 02, 21",-0.13
SPY,2021-09-03,451.98,453.63,451.55,453.08,441.183411,47231364,47170500,452.9,0.0024337,0.24337,"September 03, 21",1.1
SPY,2021-09-07,452.71,452.81,450.7423,451.46,439.605957,51921318,51671500,451.83,-0.0027611,-0.27611,"September 07, 21",-1.25
SPY,2021-09-08,450.89,451.67,448.86,450.91,439.070435,56147907,56181900,450.54,4.43567e-05,0.00443567,"September 08, 21",0.02
SPY,2021-09-09,450.7,452.57,448.72,448.98,437.191101,57935207,57970400,450.24,-0.0038163,-0.38163,"September 09, 21",-1.72
SPY,2021-09-10,451.04,451.49,445.31,445.44,433.744019,89465874,89948200,447.68,-0.0124,-1.24,"September 10, 21",-5.6
SPY,2021-09-13,448.64,448.92,444.11,446.58,434.854065,83969944,83738600,446,-0.0045917,-0.45917,"September 13, 21",-2.06
SPY,2021-09-14,448.12,448.34,443.22,444.17,432.507355,79344873,78197100,444.97,-0.0088146,-0.88146,"September 14, 21",-3.95
SPY,2021-09-15,444.62,448.41,443.44,447.88,436.120026,78937824,78792200,446.25,0.0073321,0.73321,"September 15, 21",3.26
SPY,2021-09-16,447.32,448.36,444.02,447.17,435.428619,77209185,77786700,446.54,-0.0003353304,-0.03353304,"September 16, 21",-0.15
SPY,2021-09-17,444.92,445.37,441.02,441.4,431.187073,118047787,118425000,442.68,-0.0079115,-0.79115,"September 17, 21",-3.52
SPY,2021-09-20,434.88,436.56,428.86,434.04,423.997406,165478034,166445500,433.61,-0.0019316,-0.19316,"September 20, 21",-0.84
SPY,2021-09-21,436.53,437.91,433.07,433.63,423.596863,92357112,92526100,435.14,-0.0066433,-0.66433,"September 21, 21",-2.9
SPY,2021-09-22,436.05,440.03,433.747,437.86,427.728943,101480143,102350100,437.9,0.0041509,0.41509,"September 22, 21",1.81
SPY,2021-09-23,439.85,444.89,439.6,443.18,432.925873,76365981,76396000,442.91,0.0075708,0.75708,"September 23, 21",3.33
SPY,2021-09-24,441.44,444.67,441.21,443.91,433.639008,61994837,62094800,443.32,0.0055953,0.55953,"September 24, 21",2.47
SPY,2021-09-27,442.81,444.05,441.9,442.64,432.398376,60867583,61371100,443.03,-0.0003839118,-0.03839118,"September 27, 21",-0.17
SPY,2021-09-28,439.69,440.04,432.94,433.72,423.684753,130350306,130436300,435.66,-0.0136,-1.36,"September 28, 21",-5.97
SPY,2021-09-29,435.19,437.04,433.85,434.45,424.397888,82058963,82329200,435.3,-0.0017004,-0.17004,"September 29, 21",-0.74
SPY,2021-09-30,436.02,436.77,428.78,429.14,419.210724,140598198,140506000,432.08,-0.0158,-1.58,"September 30, 21",-6.88
SPY,2021-10-01,430.98,436.0329,427.23,434.24,424.192719,129107301,129240100,431.73,0.0075642,0.75642,"October 01, 21",3.26
SPY,2021-10-04,433,433.96,426.36,428.64,418.722321,128346956,128570000,429.08,-0.0101,-1.01,"October 04, 21",-4.36
SPY,2021-10-05,430.24,435.49,429.39,433.1,423.079132,90682519,90682500,433.13,0.0066475,0.66475,"October 05, 21",2.86
SPY,2021-10-06,429.27,435.1199,427.54,434.9,424.837463,112977345,113032200,431.7,0.0131,1.31,"October 06, 21",5.63
SPY,2021-10-07,438.39,441.68,438.2,438.66,428.510468,72335949,72437500,439.68,0.00061589,0.061589,"October 07, 21",0.27
SPY,2021-10-08,439.48,439.89,437.19,437.86,427.728943,74665304,74557400,438.4,-0.0036862,-0.36862,"October 08, 21",-1.62
SPY,2021-10-11,437.16,440.26,434.62,434.69,424.632324,65233283,65233300,437.14,-0.0056501,-0.56501,"October 11, 21",-2.47
SPY,2021-10-12,435.67,436.1,432.78,433.62,423.587097,71170063,71181200,434.37,-0.0047054,-0.47054,"October 12, 21",-2.05
SPY,2021-10-13,434.71,436.05,431.54,435.18,425.110992,72761979,72974000,434.08,0.0010812,0.10812,"October 13, 21",0.47
SPY,2021-10-14,439.08,442.66,438.58,442.5,432.261627,67509325,70236800,441,0.007789,0.7789,"October 14, 21",3.42
SPY,2021-10-15,444.75,446.26,444.09,445.87,435.553619,66145960,66260200,445.16,0.0025183,0.25183,"October 15, 21",1.12
SPY,2021-10-18,443.97,447.55,443.27,447.19,436.843079,62213228,62213200,446.28,0.0072527,0.72527,"October 18, 21",3.22
SPY,2021-10-19,448.92,450.71,448.27,450.64,440.213287,46957827,46996800,449.83,0.0038314,0.38314,"October 19, 21",1.72
SPY,2021-10-20,451.13,452.732,451.01,452.41,441.942322,49571569,49571600,451.91,0.0028373,0.28373,"October 20, 21",1.28
SPY,2021-10-21,451.77,453.829,451.31,453.59,443.095032,41055438,41305400,452.49,0.0040286,0.40286,"October 21, 21",1.82
SPY,2021-10-22,453.13,454.67,451.05,453.12,442.635925,58745088,58845100,453.04,-2.20687e-05,-0.00220687,"October 22, 21",-0.01
SPY,2021-10-25,454.28,455.9,452.39,455.55,445.009674,45173607,45214500,454.63,0.0027956,0.27956,"October 25, 21",1.27
SPY,2021-10-26,457.2,458.49,455.56,455.96,445.410217,55858916,56075100,456.87,-0.0027122,-0.27122,"October 26, 21",-1.24
SPY,2021-10-27,456.45,457.16,453.86,453.94,443.43692,72215997,72438000,455.22,-0.005499,-0.5499,"October 27, 21",-2.51
SPY,2021-10-28,455.46,458.4,455.45,458.32,447.715576,51412959,51437900,456.84,0.0062794,0.62794,"October 28, 21",2.86
SPY,2021-10-29,455.87,459.56,455.56,459.25,448.624084,70147024,70162400,458.31,0.0074144,0.74144,"October 29, 21",3.38
SPY,2021-11-01,460.3,460.7021,458.2,460.04,449.395782,48433642,48433600,459.46,-0.000564849,-0.0564849,"November 01, 21",-0.26
SPY,2021-11-02,460.22,462.23,460.08,461.9,451.212738,48504417,48908400,461.36,0.0036504,0.36504,"November 02, 21",1.68
SPY,2021-11-03,461.3,465.15,460.83,464.72,453.967499,52507426,52509800,463.01,0.0074138,0.74138,"November 03, 21",3.42
SPY,2021-11-04,465.36,467,464.99,466.91,456.106842,52842687,52847100,465.96,0.0033308,0.33308,"November 04, 21",1.55
SPY,2021-11-05,469.28,470.65,466.92,468.53,457.689392,66100363,66390600,468.88,-0.0015982,-0.15982,"November 05, 21",-0.75
SPY,2021-11-08,469.7,470.23,468.2031,468.93,458.080048,50192592,50405200,468.99,-0.0016393,-0.16393,"November 08, 21",-0.77
SPY,2021-11-09,469.32,469.57,465.88,467.38,456.565918,51132147,51149100,467.3,-0.0041336,-0.41336,"November 09, 21",-1.94
SPY,2021-11-10,465.58,467.38,462.04,463.62,452.892944,69429644,69429700,464.88,-0.0042098,-0.42098,"November 10, 21",-1.96
SPY,2021-11-11,465.21,465.29,463.75,463.77,453.039459,34848494,34848500,464.37,-0.0030954,-0.30954,"November 11, 21",-1.44
SPY,2021-11-12,465.12,467.86,464.11,467.27,456.458527,53466654,53466700,466.31,0.0046225,0.46225,"November 12, 21",2.15
SPY,2021-11-15,468.64,468.81,466.23,467.43,456.614777,46967500,46980500,467.37,-0.0025819,-0.25819,"November 15, 21",-1.21
SPY,2021-11-16,467.15,470.485,467.07,469.28,458.421997,48857502,48857500,469.05,0.0045596,0.45596,"November 16, 21",2.13
SPY,2021-11-17,469,469.19,467.48,468.14,457.308411,47158289,47858300,468.37,-0.0018337,-0.18337,"November 17, 21",-0.86
SPY,2021-11-18,469.24,470.01,466.34,469.73,458.861603,50625607,50625600,468.78,0.0010442,0.10442,"November 18, 21",0.49
SPY,2021-11-19,469.61,470.94,468.5,468.89,458.041046,54378573,57315600,469.44,-0.0015332,-0.15332,"November 19, 21",-0.72
SPY,2021-11-22,470.89,473.54,467.35,467.57,456.751556,72491954,72762000,470.44,-0.0070505,-0.70505,"November 22, 21",-3.32
SPY,2021-11-23,467.22,469.095,464.45,468.19,457.357239,73206538,73206500,466.99,0.0020761,0.20761,"November 23, 21",0.97
SPY,2021-11-24,466.06,469.57,465.19,469.44,458.578278,61508813,61858800,468.05,0.0072523,0.72523,"November 24, 21",3.38
SPY,2021-11-26,462.34,463.9,457.77,458.97,448.350555,112669635,112669600,461.28,-0.007289,-0.7289,"November 26, 21",-3.37
SPY,2021-11-29,464.07,466.56,461.73,464.6,453.85025,86240818,86268800,464.07,0.0011421,0.11421,"November 29, 21",0.53
SPY,2021-11-30,462,464.03,455.3,455.56,445.01944,148559598,148559600,458.84,-0.0139,-1.39,"November 30, 21",-6.44
SPY,2021-12-01,461.64,464.67,450.29,450.5,440.076477,132414435,131939200,457.42,-0.0241,-2.41,"December 01, 21",-11.14
SPY,2021-12-02,450.73,459.07,450.31,457.4,446.816864,127637758,127637800,455.7,0.0148,1.48,"December 02, 21",6.67
SPY,2021-12-03,459.17,460.3,448.92,453.42,442.928955,137331647,137331600,453.04,-0.0125,-1.25,"December 03, 21",-5.75
SPY,2021-12-06,456.13,460.79,453.56,458.79,448.174683,97477532,98977500,457.58,0.0058317,0.58317,"December 06, 21",2.66
SPY,2021-12-07,464.41,468.88,458.6546,468.28,457.445129,95467688,95484700,466.81,0.0083332,0.83332,"December 07, 21",3.87
SPY,2021-12-08,468.7,470,466.83,469.52,458.656403,71609277,72238800,468.59,0.0017495,0.17495,"December 08, 21",0.82
SPY,2021-12-09,468.15,469.6291,466.14,466.35,455.559784,61272568,61272600,467.96,-0.0038449,-0.38449,"December 09, 21",-1.8
SPY,2021-12-10,469.23,470.9,466.51,470.74,459.848175,77128507,77159800,468.93,0.003218,0.3218,"December 10, 21",1.51
SPY,2021-12-13,470.19,470.56,466.27,466.57,455.774689,87724680,87724700,468.06,-0.007699,-0.7699,"December 13, 21",-3.62
SPY,2021-12-14,463.09,465.74,460.25,463.36,452.638947,97159128,97264100,463.2,0.00058304,0.058304,"December 14, 21",0.27
SPY,2021-12-15,463.42,470.86,460.74,470.6,459.711456,116899251,116899300,465.84,0.0155,1.55,"December 15, 21",7.18
SPY,2021-12-16,472.57,472.87,464.8,466.45,455.657471,116494626,116568600,468.71,-0.013,-1.3,"December 16, 21",-6.12
SPY,2021-12-17,461.55,464.74,458.06,459.87,450.807983,135583150,135511600,461.5,-0.0036399,-0.36399,"December 17, 21",-1.68
SPY,2021-12-20,454.48,455.4,451.14,454.98,446.014343,106788817,107134800,454.18,0.0011002,0.11002,"December 20, 21",0.5
SPY,2021-12-21,458.61,463.21,456.31,463.06,453.935089,69806260,69806300,460.3,0.0097032,0.97032,"December 21, 21",4.45
SPY,2021-12-22,462.79,467.81,462.58,467.69,458.473846,58790223,58890200,465.8,0.0106,1.06,"December 22, 21",4.9
SPY,2021-12-23,468.75,472.19,468.64,470.6,461.326538,56139745,56439700,470.61,0.0039467,0.39467,"December 23, 21",1.85
SPY,2021-12-27,472.06,477.31,472.01,477.26,467.855286,56808619,56808600,475.28,0.011,1.1,"December 27, 21",5.2
SPY,2021-12-28,477.72,478.81,476.06,476.87,467.472961,46974585,47274600,477.23,-0.0017793,-0.17793,"December 28, 21",-0.85
SPY,2021-12-29,476.98,478.56,475.92,477.48,468.070953,54091464,54503000,477.27,0.0010483,0.10483,"December 29, 21",0.5
SPY,2021-12-30,477.93,479,475.67,476.16,466.776947,55329041,55329000,477.46,-0.0037035,-0.37035,"December 30, 21",-1.77
SPY,2021-12-31,475.64,476.86,474.67,474.96,465.600616,64917431,65237400,475.62,-0.0014297,-0.14297,"December 31, 21",-0.68
SPY,2022-01-03,476.3,477.85,473.85,477.71,468.296417,72668233,72668200,476.53,0.0029603,0.29603,"January 03, 22",1.41
SPY,2022-01-04,479.22,479.98,475.58,477.55,468.139557,71070678,71178700,477.87,-0.0034848,-0.34848,"January 04, 22",-1.67
SPY,2022-01-05,477.16,477.98,468.2801,468.38,459.150269,104494940,104538900,473.23,-0.0184,-1.84,"January 05, 22",-8.78
SPY,2022-01-06,467.89,470.82,465.43,467.94,458.718933,86498500,86858900,468.48,0.0001068627,0.01068627,"January 06, 22",0.05
SPY,2022-01-07,467.95,469.2,464.65,466.09,456.905396,85111593,85111600,466.94,-0.0039748,-0.39748,"January 07, 22",-1.86
SPY,2022-01-10,462.7,465.74,456.5973,465.51,456.336884,119361988,119362000,461.59,0.006073,0.6073,"January 10, 22",2.81
SPY,2022-01-11,465.23,469.85,462.05,469.75,460.493286,74189562,74303100,466.49,0.0097156,0.97156,"January 11, 22",4.52
SPY,2022-01-12,471.59,473.2,468.94,471.02,461.73822,67602444,67605400,471,-0.0012087,-0.12087,"January 12, 22",-0.57
SPY,2022-01-13,472.19,472.88,463.44,464.53,455.37616,91137601,91173100,467.94,-0.0162,-1.62,"January 13, 22",-7.66
SPY,2022-01-14,461.19,465.09,459.9,464.72,455.562378,95890948,95890900,462.95,0.0076541,0.76541,"January 14, 22",3.53
SPY,2022-01-18,459.74,459.96,455.31,456.49,447.494568,109851226,109709100,457.97,-0.0070692,-0.70692,"January 18, 22",-3.25
SPY,2022-01-19,458.13,459.6124,451.46,451.75,442.847961,108347069,109357600,455.53,-0.0139,-1.39,"January 19, 22",-6.38
SPY,2022-01-20,453.75,458.74,444.5,446.75,437.946533,122001796,122379700,452.39,-0.0154,-1.54,"January 20, 22",-7
SPY,2022-01-21,445.56,448.06,437.95,437.98,429.349335,202025141,202271200,442.54,-0.017,-1.7,"January 21, 22",-7.58
SPY,2022-01-24,432.03,440.38,420.76,439.84,431.172699,252248938,251783900,430.72,0.0181,1.81,"January 24, 22",7.81
SPY,2022-01-25,433.06,439.72,427.15,434.47,425.908478,167685150,167997300,433.69,0.0032559,0.32559,"January 25, 22",1.41
SPY,2022-01-26,440.72,444.04,428.86,433.38,424.839996,186240418,186391100,437.14,-0.0167,-1.67,"January 26, 22",-7.34
SPY,2022-01-27,438.26,441.59,429.45,431.24,422.742126,149846107,149878300,434.6,-0.016,-1.6,"January 27, 22",-7.02
SPY,2022-01-28,432.68,442,427.82,441.95,433.241119,164188170,164457400,435.34,0.0214,2.14,"January 28, 22",9.27
SPY,2022-01-31,441.24,450.28,439.81,449.91,441.04425,152106025,152251400,445.9,0.0196,1.96,"January 31, 22",8.67
SPY,2022-02-01,450.68,453.63,446.9384,452.95,444.024384,123155381,123155400,450.71,0.0050368,0.50368,"February 01, 22",2.27
SPY,2022-02-02,455.5,458.12,453.05,457.35,448.337646,116776953,117361000,455.66,0.0040615,0.40615,"February 02, 22",1.85
SPY,2022-02-03,450.95,452.97,445.71,446.6,437.7995,118024442,118024400,449.83,-0.0096463,-0.96463,"February 03, 22",-4.35
SPY,2022-02-04,446.35,452.78,443.83,448.7,439.858093,118436652,118454400,448.32,0.0052649,0.52649,"February 04, 22",2.35
SPY,2022-02-07,449.51,450.99,445.85,447.26,438.446503,84472859,84472900,448.62,-0.0050055,-0.50055,"February 07, 22",-2.25
SPY,2022-02-08,446.73,451.92,445.22,450.94,442.053955,80981286,81012000,449.08,0.009424,0.9424,"February 08, 22",4.21
SPY,2022-02-09,455.22,457.88,455.005,457.54,448.523895,92495929,92589900,455.93,0.0050964,0.50964,"February 09, 22",2.32
SPY,2022-02-10,451.34,457.71,447.2,449.32,440.465881,140103712,140103700,452.91,-0.0044756,-0.44756,"February 10, 22",-2.02
SPY,2022-02-11,449.41,451.605,438.94,440.46,431.780457,153214597,153214600,444.17,-0.0199,-1.99,"February 11, 22",-8.95
SPY,2022-02-14,439.92,441.6,435.34,439.02,430.368805,122934262,123006300,438.9,-0.0020458,-0.20458,"February 14, 22",-0.9
SPY,2022-02-15,443.73,446.28,443.18,446.1,437.309326,88641503,88482700,444.68,0.0053411,0.53411,"February 15, 22",2.37
SPY,2022-02-16,443.93,448.055,441.94,446.6,437.7995,84815085,84863600,444.97,0.0060145,0.60145,"February 16, 22",2.67
SPY,2022-02-17,443.22,446.5652,436.42,437.06,428.447479,102259108,102259100,439.98,-0.0139,-1.39,"February 17, 22",-6.16
SPY,2022-02-18,437.33,438.66,431.82,434.23,425.673218,132502896,132642900,435.23,-0.0070885,-0.70885,"February 18, 22",-3.1
SPY,2022-02-22,431.89,435.5,425.86,429.57,421.105011,124379870,124391800,430.71,-0.0053717,-0.53717,"February 22, 22",-2.32
SPY,2022-02-23,432.66,433.26,421.35,421.95,413.635193,132374005,132578000,425.91,-0.0248,-2.48,"February 23, 22",-10.71
SPY,2022-02-24,411.02,428.76,410.64,428.3,419.860077,213923446,213942900,419.75,0.042,4.2,"February 24, 22",17.28
SPY,2022-02-25,429.61,437.84,427.86,437.75,429.123871,121785659,121804500,434.35,0.0189,1.89,"February 25, 22",8.14
SPY,2022-02-28,432.03,438.2,430.7,436.63,428.02594,145594529,145615000,434.57,0.0106,1.06,"February 28, 22",4.6
SPY,2022-03-01,435.04,437.17,427.11,429.98,421.506958,137720158,137785900,431.67,-0.0116,-1.16,"March 01, 22",-5.06
SPY,2022-03-02,432.37,439.72,431.57,437.89,429.261108,117711825,117726500,436.23,0.0128,1.28,"March 02, 22",5.52
SPY,2022-03-03,440.47,441.11,433.8,435.71,427.124084,105501715,105501700,436.91,-0.0108,-1.08,"March 03, 22",-4.76
SPY,2022-03-04,431.75,433.37,427.88,432.17,423.653839,114083256,113978200,430.92,0.0009727852,0.09727852,"March 04, 22",0.42
SPY,2022-03-07,431.55,432.3018,419.36,419.43,411.164856,137811760,137896600,423.96,-0.0281,-2.81,"March 07, 22",-12.12
SPY,2022-03-08,419.62,427.21,415.12,416.25,408.047546,164739744,164772700,419.76,-0.0080311,-0.80311,"March 08, 22",-3.37
SPY,2022-03-09,425.14,429.51,422.82,427.41,418.98764,116832265,116990800,426.18,0.0053394,0.53394,"March 09, 22",2.27
SPY,2022-03-10,422.52,426.43,420.44,425.48,417.095673,93972655,93972700,423.88,0.0070056,0.70056,"March 10, 22",2.96
SPY,2022-03-11,428.12,428.77,419.53,420.07,411.792267,95360277,95636300,423.95,-0.0188,-1.88,"March 11, 22",-8.05
SPY,2022-03-14,420.89,424.55,415.79,417,408.782745,95729188,95729200,419.18,-0.0092423,-0.92423,"March 14, 22",-3.89
SPY,2022-03-15,419.77,426.84,418.42,426.17,417.772095,106134117,106219100,422.76,0.0152,1.52,"March 15, 22",6.4
SPY,2022-03-16,429.89,435.68,424.8,435.62,427.035889,144704805,144954800,431.39,0.0133,1.33,"March 16, 22",5.73
SPY,2022-03-17,433.59,441.07,433.19,441.07,432.378448,102651870,102676900,437.7,0.0173,1.73,"March 17, 22",7.48
SPY,2022-03-18,438,444.86,437.22,444.52,437.114197,106332044,106345500,441.52,0.0149,1.49,"March 18, 22",6.52
SPY,2022-03-21,444.34,446.46,440.68,444.39,436.986359,88249756,88349800,443.8,0.0001125264,0.01125264,"March 21, 22",0.05
SPY,2022-03-22,445.86,450.58,445.86,449.59,442.099701,74280394,74650400,448.57,0.0083659,0.83659,"March 22, 22",3.73
SPY,2022-03-23,446.91,448.49,443.71,443.8,436.406189,79367033,79426100,446.05,-0.0069589,-0.69589,"March 23, 22",-3.11
SPY,2022-03-24,445.94,450.5,444.76,450.49,442.984741,64736892,64736900,447.72,0.0102,1.02,"March 24, 22",4.55
SPY,2022-03-25,451.16,452.98,448.43,452.69,445.148071,76738724,77101300,451.05,0.0033913,0.33913,"March 25, 22",1.53
SPY,2022-03-28,452.06,455.91,450.06,455.91,448.314423,68289867,68529800,453.28,0.0085166,0.85166,"March 28, 22",3.85
SPY,2022-03-29,460.02,462.07,457.18,461.55,453.860443,86556542,86581500,459.64,0.0033259,0.33259,"March 29, 22",1.53
SPY,2022-03-30,460.34,461.195,456.465,458.7,451.057953,79155242,79666900,459.17,-0.0035626,-0.35626,"March 30, 22",-1.64
SPY,2022-03-31,457.89,458.76,451.16,451.64,444.115601,121083948,121699900,455.38,-0.0136,-1.36,"March 31, 22",-6.25
SPY,2022-04-01,453.31,453.46,449.14,452.92,445.374237,88973773,89048800,451.85,-0.0008603384,-0.08603384,"April 01, 22",-0.39
SPY,2022-04-04,453.13,456.91,452.26,456.8,449.189606,59504500,59601000,455.31,0.0080992,0.80992,"April 04, 22",3.67
SPY,2022-04-05,455.22,457.83,449.82,451.03,443.515717,74213133,74214500,453.41,-0.0092043,-0.92043,"April 05, 22",-4.19
SPY,2022-04-06,446.89,448.93,443.47,446.52,439.080872,106844970,106898000,446.35,-0.0008279442,-0.08279442,"April 06, 22",-0.37
SPY,2022-04-07,445.59,450.69,443.53,448.77,441.293365,78097214,78097200,447.11,0.0071366,0.71366,"April 07, 22",3.18
SPY,2022-04-08,447.97,450.63,445.94,447.57,440.113373,79205711,79272700,448.25,-0.0008929169,-0.08929169,"April 08, 22",-0.4
SPY,2022-04-11,444.11,445,439.39,439.92,432.590851,89770538,89770500,442.21,-0.0094346,-0.94346,"April 11, 22",-4.19
SPY,2022-04-12,443.08,445.75,436.6501,438.29,430.988007,84363635,84363600,440.81,-0.0108,-1.08,"April 12, 22",-4.79
SPY,2022-04-13,438.03,444.11,437.84,443.31,435.924347,73950154,74070400,441.26,0.0121,1.21,"April 13, 22",5.28
SPY,2022-04-14,443.55,444.7301,437.68,437.79,430.496338,97869451,97869500,440.27,-0.013,-1.3,"April 14, 22",-5.76
SPY,2022-04-18,436.81,439.75,435.61,437.97,430.67334,64950498,66002500,437.84,0.0026556,0.26556,"April 18, 22",1.16
SPY,2022-04-19,437.86,445.8,437.68,445.04,437.625519,77784013,77821000,443.07,0.0164,1.64,"April 19, 22",7.18
SPY,2022-04-20,446.92,447.57,443.48,444.71,437.301025,65210049,65224400,445.61,-0.004945,-0.4945,"April 20, 22",-2.21
SPY,2022-04-21,448.54,450.01,437.1,438.06,430.76181,85417327,85417300,442.76,-0.0234,-2.34,"April 21, 22",-10.48
SPY,2022-04-22,436.91,438.0825,425.44,426.04,418.942078,132371772,132471800,429.82,-0.0249,-2.49,"April 22, 22",-10.87
SPY,2022-04-25,423.67,428.69,418.84,428.51,421.370941,119636648,119647700,423.96,0.0114,1.14,"April 25, 22",4.84
SPY,2022-04-26,425.83,426.04,416.07,416.1,409.167694,103996312,103996300,420.04,-0.0228,-2.28,"April 26, 22",-9.73
SPY,2022-04-27,417.24,422.92,415.01,417.27,410.318207,121980990,122030000,418.84,7.19011e-05,0.00719011,"April 27, 22",0.03
SPY,2022-04-28,422.29,429.64,417.6,427.81,420.682587,105375338,105449100,424.06,0.0131,1.31,"April 28, 22",5.52
SPY,2022-04-29,423.59,425.87,411.21,412,405.135986,145311088,145491100,416.86,-0.0274,-2.74,"April 29, 22",-11.59
SPY,2022-05-02,412.07,415.92,405.02,414.48,407.574677,158312526,158312500,411.15,0.0058485,0.58485,"May 02, 22",2.41
SPY,2022-05-03,415.01,418.93,413.36,416.38,409.443024,100013490,100028200,416.11,0.0033011,0.33011,"May 03, 22",1.37
SPY,2022-05-04,417.08,429.66,413.7099,429.06,421.911743,144247895,144247900,421.27,0.0287,2.87,"May 04, 22",11.98
SPY,2022-05-05,424.55,425,409.44,413.81,406.915833,172929106,172929100,415.44,-0.0253,-2.53,"May 05, 22",-10.74
SPY,2022-05-06,411.1,414.8,405.73,411.34,404.486969,151746311,151770800,410.52,0.0005837996,0.05837996,"May 06, 22",0.24
SPY,2022-05-09,405.1,406.41,396.5,398.17,391.536407,155571067,155586100,401.92,-0.0171,-1.71,"May 09, 22",-6.93
SPY,2022-05-10,404.49,406.08,394.82,399.09,392.44104,132497200,132497200,399.84,-0.0134,-1.34,"May 10, 22",-5.4
SPY,2022-05-11,398.07,404.04,391.96,392.75,386.206726,142360992,142361000,397.44,-0.0134,-1.34,"May 11, 22",-5.32
SPY,2022-05-12,389.37,395.8,385.15,392.34,385.803528,125090753,125090800,389.99,0.0076277,0.76277,"May 12, 22",2.97
SPY,2022-05-13,396.71,403.18,395.61,401.72,395.027252,104060921,104174400,399.87,0.0126,1.26,"May 13, 22",5.01
SPY,2022-05-16,399.98,403.97,397.6,400.09,393.424408,78582794,78622400,400.64,0.0002750138,0.02750138,"May 16, 22",0.11
SPY,2022-05-17,406.53,408.57,402.5824,408.32,401.517303,82720710,83029700,405.75,0.0044031,0.44031,"May 17, 22",1.79
SPY,2022-05-18,403.5,403.8,390.55,391.86,385.331512,117669645,117674500,396.03,-0.0288,-2.88,"May 18, 22",-11.64
SPY,2022-05-19,388.62,394.14,387.11,389.46,382.971497,98477715,98510700,390.35,0.0021615,0.21615,"May 19, 22",0.84
SPY,2022-05-20,393.25,397.03,380.54,389.63,383.138672,131137197,131432200,387.05,-0.0092053,-0.92053,"May 20, 22",-3.62
SPY,2022-05-23,392.83,397.73,390.38,396.92,390.307251,76371878,76414900,395.18,0.0104,1.04,"May 23, 22",4.09
SPY,2022-05-24,392.56,395.15,386.96,393.89,387.327728,91380131,91448800,391.55,0.003388,0.3388,"May 24, 22",1.33
SPY,2022-05-25,392.31,399.45,391.89,397.37,390.749725,91397866,91472900,395.78,0.0129,1.29,"May 25, 22",5.06
SPY,2022-05-26,398.67,407.04,398.45,405.31,398.557434,82123839,82168300,404.26,0.0167,1.67,"May 26, 22",6.64
SPY,2022-05-27,407.91,415.3801,407.7,415.26,408.341705,84769855,84768700,412.48,0.018,1.8,"May 27, 22",7.35
SPY,2022-05-31,413.55,416.46,410.03,412.93,406.050476,95936980,95937000,413.4,-0.0014992,-0.14992,"May 31, 22",-0.62
SPY,2022-06-01,415.17,416.24,406.93,409.59,402.766174,86565813,86585800,410.79,-0.0134,-1.34,"June 01, 22",-5.58
SPY,2022-06-02,409.42,417.44,407.04,417.39,410.436218,79409633,79609600,413.37,0.0195,1.95,"June 02, 22",7.97
SPY,2022-06-03,412.4,414.04,409.51,410.54,403.700317,71874281,71874300,411.86,-0.0045102,-0.45102,"June 03, 22",-1.86
SPY,2022-06-06,414.78,416.609,410.5523,411.79,404.929474,57503038,57508900,413.06,-0.0072086,-0.72086,"June 06, 22",-2.99
SPY,2022-06-07,408.1,416.22,407.61,415.74,408.813629,59259373,59272400,412.99,0.0187,1.87,"June 07, 22",7.64
SPY,2022-06-08,413.93,415.82,410.38,411.22,404.368988,64349966,64350000,412.74,-0.006547,-0.6547,"June 08, 22",-2.71
SPY,2022-06-09,409.34,411.74,401.44,401.44,394.751923,86249796,86289800,406.84,-0.0193,-1.93,"June 09, 22",-7.9
SPY,2022-06-10,394.88,395.7777,389.75,389.8,383.305817,131723864,132893900,392.88,-0.0129,-1.29,"June 10, 22",-5.08
SPY,2022-06-13,379.85,381.81,373.3,375,368.752411,169975861,170004900,378.68,-0.0128,-1.28,"June 13, 22",-4.85
SPY,2022-06-14,376.85,377.94,370.59,373.87,367.641235,104007431,104011800,374.32,-0.0079077,-0.79077,"June 14, 22",-2.98
SPY,2022-06-15,377.36,383.9,372.12,379.2,372.882446,125666797,125666800,378.05,0.004876,0.4876,"June 15, 22",1.84
SPY,2022-06-16,370.51,370.94,364.0799,366.65,360.541504,134219538,134473300,368.47,-0.0104,-1.04,"June 16, 22",-3.86
SPY,2022-06-17,365.51,369.38,362.17,365.86,361.318787,111113904,111113900,366.26,0.0009575661,0.09575661,"June 17, 22",0.35
SPY,2022-06-21,371.89,376.525,371.81,375.07,370.414429,76811861,76811900,374.38,0.0085509,0.85509,"June 21, 22",3.18
SPY,2022-06-22,370.62,378.72,370.18,374.39,369.74292,90059424,90059400,375.15,0.0102,1.02,"June 22, 22",3.77
SPY,2022-06-23,376.64,378.83,372.89,378.06,373.36734,79292135,79292100,376.23,0.0037702,0.37702,"June 23, 22",1.42
SPY,2022-06-24,381.4,390.09,381.365,390.08,385.238129,97948933,98050300,386.72,0.0228,2.28,"June 24, 22",8.68
